"Time","Temperature","Well","OD600","Contents","bact","phage","totalpfuinoc","Rep","sm_od"
5507,"37.2 °C","D5",0.17166,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.239784
5831,"37.2 °C","D5",0.18378,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.256189
6155,"37.2 °C","D5",0.19947,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.272841
6479,"37.2 °C","D5",0.21364,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.288948
6802,"37.2 °C","D5",0.22928,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.304202
7126,"37.2 °C","D5",0.24614,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.31842
7450,"37.2 °C","D5",0.26018,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.331795
7774,"37.3 °C","D5",0.27712,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.344681
8098,"37.2 °C","D5",0.29906,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.35689
8421,"37.2 °C","D5",0.31751,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.367235
8745,"37.2 °C","D5",0.33571,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.374814
9069,"37.2 °C","D5",0.3503,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.382141
9393,"37.2 °C","D5",0.36054,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.38909
9716,"37.3 °C","D5",0.36618,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.395909
10040,"37.2 °C","D5",0.37146,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.4024
10364,"37.3 °C","D5",0.37989,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.414748
10687,"37.2 °C","D5",0.38904,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.425367
11011,"37.2 °C","D5",0.39921,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.440643
11335,"37.2 °C","D5",0.40251,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.452344
11659,"37.3 °C","D5",0.3933,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.462366
11982,"37.2 °C","D5",0.40898,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.478309
12306,"37.2 °C","D5",0.41979,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.490069
12630,"37.2 °C","D5",0.42873,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.498223
12954,"37.2 °C","D5",0.43109,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.512498
13277,"37.3 °C","D5",0.49494,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.512932
13601,"37.2 °C","D5",0.48608,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.511972
13925,"37.3 °C","D5",0.5418,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.510631
14249,"37.2 °C","D5",0.51622,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.497839
14572,"37.3 °C","D5",0.50273,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.503605
14896,"37.3 °C","D5",0.55273,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.490763
15220,"37.2 °C","D5",0.52658,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.479247
15543,"37.3 °C","D5",0.50133,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.47746
15867,"37.3 °C","D5",0.57148,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.481741
16191,"37.2 °C","D5",0.43543,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.47728
16515,"37.3 °C","D5",0.48534,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.4778
16838,"37.3 °C","D5",0.47267,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.468066
17162,"37.3 °C","D5",0.41388,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.467311
17486,"37.4 °C","D5",0.57388,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.478082
17810,"37.3 °C","D5",0.37431,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.450895
18133,"37.3 °C","D5",0.43757,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.445954
18457,"37.2 °C","D5",0.50871,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.42956
18781,"37.3 °C","D5",0.54414,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.424439
19104,"37.3 °C","D5",0.52687,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.416933
19428,"37.3 °C","D5",0.44063,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.391205
19752,"37.3 °C","D5",0.388,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.382082
20076,"37.3 °C","D5",0.46512,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.380329
20399,"37.3 °C","D5",0.52159,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.379417
20723,"37.3 °C","D5",0.30201,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.355997
21047,"37.3 °C","D5",0.3249,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.364196
21370,"37.3 °C","D5",0.27363,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.378997
21694,"37.3 °C","D5",0.4575,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.379542
22018,"37.3 °C","D5",0.46908,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.360898
22342,"37.3 °C","D5",0.26959,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.348443
22665,"37.3 °C","D5",0.3494,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.367015
22989,"37.2 °C","D5",0.37047,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.372249
23313,"37.3 °C","D5",0.456,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.381138
23636,"37.3 °C","D5",0.28739,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.383714
23960,"37.3 °C","D5",0.384,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.381058
24284,"37.2 °C","D5",0.47291,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.386411
24608,"37.3 °C","D5",0.27908,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.371871
24931,"37.2 °C","D5",0.27106,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.385905
25255,"37.3 °C","D5",0.34453,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.391616
25579,"37.2 °C","D5",0.45531,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.397204
25903,"37.2 °C","D5",0.40174,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.388314
26227,"37.3 °C","D5",0.45936,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.381187
26551,"37.3 °C","D5",0.48176,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.371928
26874,"37.2 °C","D5",0.26083,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.364512
27198,"37.4 °C","D5",0.43753,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.368526
27522,"37.4 °C","D5",0.32751,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.358434
27845,"37.3 °C","D5",0.41942,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.360586
28169,"37.4 °C","D5",0.32817,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.360048
28493,"37.2 °C","D5",0.40041,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.359244
28817,"37.2 °C","D5",0.36641,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.359341
29140,"37.3 °C","D5",0.33047,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.358851
29464,"37.3 °C","D5",0.36677,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.358295
29788,"37.3 °C","D5",0.4076,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.355684
30112,"37.3 °C","D5",0.30097,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.356543
30435,"37.3 °C","D5",0.33661,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.364982
30759,"37.3 °C","D5",0.34903,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.367064
31083,"37.3 °C","D5",0.41404,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.372188
31406,"37.4 °C","D5",0.32013,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.366908
31730,"37.3 °C","D5",0.40138,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.371244
32054,"37.3 °C","D5",0.36151,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.367877
32378,"37.3 °C","D5",0.32491,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.371332
32701,"37.4 °C","D5",0.34066,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.37637
33025,"37.3 °C","D5",0.41619,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.390188
33349,"37.3 °C","D5",0.38536,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.391321
33673,"37.3 °C","D5",0.35743,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.392328
33996,"37.3 °C","D5",0.40027,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.397334
34320,"37.3 °C","D5",0.36124,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.405713
34644,"37.3 °C","D5",0.36349,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.41346
34967,"37.3 °C","D5",0.36771,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.417898
35291,"37.3 °C","D5",0.39606,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.424148
35615,"37.3 °C","D5",0.37529,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.427382
35939,"37.3 °C","D5",0.47884,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.437922
36262,"37.3 °C","D5",0.42752,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.433234
36586,"37.3 °C","D5",0.39543,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.434011
36910,"37.3 °C","D5",0.40749,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.437377
37233,"37.2 °C","D5",0.48406,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.441651
37557,"37.3 °C","D5",0.43871,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.436401
37881,"37.3 °C","D5",0.40787,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.436854
38205,"37.3 °C","D5",0.43021,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.439475
38528,"37.3 °C","D5",0.4284,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.441751
38852,"37.3 °C","D5",0.48069,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.444274
39176,"37.3 °C","D5",0.43196,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.443398
39500,"37.3 °C","D5",0.43529,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.446426
39823,"37.3 °C","D5",0.42909,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.449239
40147,"37.3 °C","D5",0.45023,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.453001
40471,"37.3 °C","D5",0.43156,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.454918
40795,"37.4 °C","D5",0.44324,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.459378
41118,"37.4 °C","D5",0.43408,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.462593
41442,"37.3 °C","D5",0.45297,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.467105
41766,"37.3 °C","D5",0.45363,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.470119
42090,"37.3 °C","D5",0.47193,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.473358
42414,"37.3 °C","D5",0.46224,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.474942
42739,"37.3 °C","D5",0.46342,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.477986
43063,"37.3 °C","D5",0.46671,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.48135
43387,"37.4 °C","D5",0.4694,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.484745
43710,"37.4 °C","D5",0.47616,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.488261
44034,"37.3 °C","D5",0.47539,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.491164
44358,"37.3 °C","D5",0.4792,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.494559
44682,"37.3 °C","D5",0.48311,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.497901
45005,"37.2 °C","D5",0.48602,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.500906
45329,"37.3 °C","D5",0.48777,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.504115
45653,"37.3 °C","D5",0.49268,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.507451
45977,"37.2 °C","D5",0.49706,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.510761
46301,"37.3 °C","D5",0.50066,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.513904
46624,"37.3 °C","D5",0.50456,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.517089
46948,"37.3 °C","D5",0.50519,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.520115
47272,"37.4 °C","D5",0.50934,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.523598
47598,"37.3 °C","D5",0.51262,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.526987
47922,"37.3 °C","D5",0.51316,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.530414
48246,"37.2 °C","D5",0.51811,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.534307
48569,"37.3 °C","D5",0.52113,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.538024
48893,"37.3 °C","D5",0.52578,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.541997
49217,"37.2 °C","D5",0.52849,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.546008
49541,"37.3 °C","D5",0.53251,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.550305
49864,"37.3 °C","D5",0.53482,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.554774
50188,"37.3 °C","D5",0.54002,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.559553
50512,"37.3 °C","D5",0.54323,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.564383
50836,"37.4 °C","D5",0.54689,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.569441
51159,"37.2 °C","D5",0.55209,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.57471
51483,"37.3 °C","D5",0.55528,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.580034
51807,"37.3 °C","D5",0.56086,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.585668
52130,"37.2 °C","D5",0.56589,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.591361
52457,"37.2 °C","D5",0.57146,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.59724
52781,"37.3 °C","D5",0.5772,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.603221
53104,"37.2 °C","D5",0.58261,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.609347
53428,"37.3 °C","D5",0.58832,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.615707
53752,"37.3 °C","D5",0.59381,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.622193
54076,"37.3 °C","D5",0.59958,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.628933
54399,"37.3 °C","D5",0.60533,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.635693
54723,"37.3 °C","D5",0.61162,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.64261
55047,"37.3 °C","D5",0.61779,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.64941
55371,"37.3 °C","D5",0.62468,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.656314
55694,"37.3 °C","D5",0.63127,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.663095
56018,"37.3 °C","D5",0.63846,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.66976
56342,"37.2 °C","D5",0.64621,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.676316
56665,"37.3 °C","D5",0.65318,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.682528
56989,"37.2 °C","D5",0.66121,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.688544
57313,"37.2 °C","D5",0.66718,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.694206
57637,"37.2 °C","D5",0.6745,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.699648
57960,"37.3 °C","D5",0.67962,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.7047
58284,"37.3 °C","D5",0.68683,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.709628
58608,"37.2 °C","D5",0.69249,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.714064
58932,"37.3 °C","D5",0.69792,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.718265
59255,"37.3 °C","D5",0.70402,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.722181
59579,"37.3 °C","D5",0.70833,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.725787
59903,"37.2 °C","D5",0.71334,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.729243
60226,"37.3 °C","D5",0.71783,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.732401
60550,"37.3 °C","D5",0.7216,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.735297
60874,"37.3 °C","D5",0.72502,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.737988
61198,"37.3 °C","D5",0.7289,"PAO1_OMKO1_200_A","PAO1","OMKO1","200","A",0.740518
0,"37.0 °C","D6",0.11309,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.111458
324,"37.0 °C","D6",0.10956,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.112042
650,"37.0 °C","D6",0.10937,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.113335
974,"37.0 °C","D6",0.10967,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.115012
1298,"37.0 °C","D6",0.10994,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.117052
1622,"37.0 °C","D6",0.11024,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.119488
1945,"36.9 °C","D6",0.11056,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.122488
2269,"36.9 °C","D6",0.11189,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.12618
2593,"37.2 °C","D6",0.11377,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.130639
2916,"37.1 °C","D6",0.11649,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.135838
3240,"37.0 °C","D6",0.11893,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.141926
3564,"37.2 °C","D6",0.12249,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.149076
3889,"37.1 °C","D6",0.12614,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.157344
4212,"37.2 °C","D6",0.13007,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.166799
4536,"37.2 °C","D6",0.1343,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.177286
4860,"37.2 °C","D6",0.14024,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.188814
5184,"37.2 °C","D6",0.14748,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.201443
5507,"37.2 °C","D6",0.15648,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.214728
5831,"37.2 °C","D6",0.16576,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.228902
6155,"37.2 °C","D6",0.17737,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.243165
6479,"37.2 °C","D6",0.19043,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.257148
6802,"37.2 °C","D6",0.20517,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.270287
7126,"37.2 °C","D6",0.22069,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.282544
7450,"37.2 °C","D6",0.23494,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.293836
7774,"37.3 °C","D6",0.24958,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.304423
8098,"37.2 °C","D6",0.26653,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.314737
8421,"37.2 °C","D6",0.28033,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.323981
8745,"37.2 °C","D6",0.29822,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.332152
9069,"37.2 °C","D6",0.30839,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.337818
9393,"37.2 °C","D6",0.3172,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.343975
9716,"37.3 °C","D6",0.32182,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.351344
10040,"37.2 °C","D6",0.32774,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.361166
10364,"37.3 °C","D6",0.33361,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.364794
10687,"37.2 °C","D6",0.34081,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.373694
11011,"37.2 °C","D6",0.35272,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.385503
11335,"37.2 °C","D6",0.35897,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.395665
11659,"37.3 °C","D6",0.36204,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.404679
11982,"37.2 °C","D6",0.35488,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.414407
12306,"37.2 °C","D6",0.36996,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.409392
12630,"37.2 °C","D6",0.39089,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.418465
12954,"37.2 °C","D6",0.42004,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.421674
13277,"37.3 °C","D6",0.36402,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.420086
13601,"37.2 °C","D6",0.42261,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.411477
13925,"37.3 °C","D6",0.4589,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.402232
14249,"37.2 °C","D6",0.45434,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.398683
14572,"37.3 °C","D6",0.44911,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.399135
14896,"37.3 °C","D6",0.45932,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.393225
15220,"37.2 °C","D6",0.30473,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.398357
15543,"37.3 °C","D6",0.46069,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.4176
15867,"37.3 °C","D6",0.42298,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.406341
16191,"37.2 °C","D6",0.40416,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.390309
16515,"37.3 °C","D6",0.27793,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.3979
16838,"37.3 °C","D6",0.33016,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.414568
17162,"37.3 °C","D6",0.42341,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.416472
17486,"37.4 °C","D6",0.45886,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.40046
17810,"37.3 °C","D6",0.39001,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.3819
18133,"37.3 °C","D6",0.51064,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.37517
18457,"37.2 °C","D6",0.49716,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.354062
18781,"37.3 °C","D6",0.3481,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.341209
19104,"37.3 °C","D6",0.26266,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.337055
19428,"37.3 °C","D6",0.48007,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.340393
19752,"37.3 °C","D6",0.44461,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.331945
20076,"37.3 °C","D6",0.3492,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.314171
20399,"37.3 °C","D6",0.26329,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.311871
20723,"37.3 °C","D6",0.27326,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.319926
21047,"37.3 °C","D6",0.32271,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.328442
21370,"37.3 °C","D6",0.29956,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.326684
21694,"37.3 °C","D6",0.36863,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.330046
22018,"37.3 °C","D6",0.30656,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.325884
22342,"37.3 °C","D6",0.29604,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.329826
22665,"37.3 °C","D6",0.39559,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.331525
22989,"37.2 °C","D6",0.26687,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.323219
23313,"37.3 °C","D6",0.3262,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.329021
23636,"37.3 °C","D6",0.34384,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.323501
23960,"37.3 °C","D6",0.35842,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.318807
24284,"37.2 °C","D6",0.30513,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.315387
24608,"37.3 °C","D6",0.33318,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.320041
24931,"37.2 °C","D6",0.32701,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.317595
25255,"37.3 °C","D6",0.34598,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.318937
25579,"37.2 °C","D6",0.31303,"PAO1_OMKO1_200_B","PAO1","OMKO1","200","B",0.314966
