"Time","Temperature","Well","OD600","Contents","bacteria","phage","phageshock","bactshock","mediashock","Rep","sm_od"
43196,"36.2 °C","E5",0.0839,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08383
43496,"36.2 °C","E5",0.0839,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08383
43796,"36.1 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08382
44096,"36.2 °C","E5",0.0839,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08381
44396,"36.1 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0838
44696,"36.2 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0838
44996,"36.2 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0838
45296,"36.2 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0838
45596,"36.1 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0838
45896,"36.1 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0838
46196,"36.2 °C","E5",0.0839,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08379
46496,"36.3 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08377
46796,"36.0 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08376
47096,"36.2 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08376
47396,"36.1 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08376
47696,"36.2 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08374
47996,"36.3 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08373
48296,"36.3 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08372
48596,"36.2 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08371
48896,"36.3 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0837
49196,"36.2 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0837
49496,"36.4 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0837
49796,"36.1 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08369
50096,"36.1 °C","E5",0.0838,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08368
50396,"36.1 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08367
50696,"36.2 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08367
50996,"36.1 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08366
51296,"36.1 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08366
51596,"36.2 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08365
51896,"36.1 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08364
52196,"36.2 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08364
52496,"36.2 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08364
52796,"36.1 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08364
53096,"36.2 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08364
53396,"36.2 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08362
53696,"36.1 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08362
53996,"36.1 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.0836
54296,"36.1 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08358
54596,"36.1 °C","E5",0.0836,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08358
54896,"36.1 °C","E5",0.0837,"PAO1_S11_180_0_0_B","PAO1","D","180","0","0","B",0.08357
0,"36.8 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
300,"37.0 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
600,"37.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
900,"37.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08337
1200,"37.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08338
1500,"36.8 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08338
1800,"36.6 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08337
2100,"36.6 °C","E6",0.0836,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
2400,"36.6 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08332
2700,"36.6 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
3000,"36.5 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
3300,"36.4 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
3600,"36.5 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
3900,"36.5 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
4200,"36.3 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
4500,"36.4 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08326
4800,"36.3 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
5100,"36.3 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
5400,"36.4 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
5700,"36.3 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08329
6000,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
6300,"36.3 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
6600,"36.3 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
6900,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08326
7200,"36.2 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08326
7500,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
7800,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
8100,"36.3 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
8400,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
8700,"36.3 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
9000,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
9300,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08326
9600,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
9900,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08328
10200,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08326
10500,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08325
10800,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08325
11100,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08325
11400,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
11700,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
12000,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
12300,"36.4 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
12600,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08321
12900,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0832
13200,"36.2 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08321
13500,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
13797,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08322
14095,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08321
14395,"36.3 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08322
14695,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
14995,"36.1 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
15295,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
15595,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
15895,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
16195,"36.3 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
16495,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08322
16795,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08322
17095,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
17395,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08323
17695,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
17995,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
18295,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08325
18595,"36.3 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08326
18895,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
19195,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08329
19495,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0833
19795,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0833
20095,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0833
20395,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0833
20696,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
20996,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
21296,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
21596,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
21896,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0833
22196,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0833
22496,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08332
22796,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
23096,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
23396,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
23696,"36.4 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08332
23996,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
24296,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
24596,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
24896,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
25196,"36.2 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
25496,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
25796,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
26096,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
26396,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
26696,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08337
26996,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
27296,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
27596,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
27896,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08332
28196,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
28496,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
28796,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
29096,"36.2 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
29396,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
29696,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
29996,"36.1 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
30296,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
30596,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
30896,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08338
31196,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08337
31496,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
31796,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
32096,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
32396,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
32696,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
32996,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
33296,"36.1 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
33596,"36.2 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
33896,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
34196,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
34496,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
34796,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
35096,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08334
35396,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
35696,"36.1 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08336
35996,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08337
36296,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08338
36596,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08338
36896,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0834
37196,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08342
37496,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08342
37796,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08343
38096,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08345
38396,"36.3 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08347
38696,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08349
38996,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0835
39296,"36.3 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08354
39596,"36.2 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08358
39896,"36.2 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08361
40196,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08365
40496,"36.1 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08371
40796,"36.1 °C","E6",0.0836,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08375
41096,"36.1 °C","E6",0.0836,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08379
41396,"36.2 °C","E6",0.0837,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08383
41696,"36.2 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08387
41996,"36.2 °C","E6",0.0837,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08394
42296,"36.1 °C","E6",0.0838,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08399
42596,"36.1 °C","E6",0.0838,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08404
42896,"36.3 °C","E6",0.0839,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08409
43196,"36.2 °C","E6",0.084,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08412
43496,"36.2 °C","E6",0.0839,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08413
43796,"36.1 °C","E6",0.084,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08414
44096,"36.2 °C","E6",0.084,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08413
44396,"36.1 °C","E6",0.0841,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08412
44696,"36.2 °C","E6",0.0842,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08409
44996,"36.2 °C","E6",0.0842,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08405
45296,"36.2 °C","E6",0.0843,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.084
45596,"36.1 °C","E6",0.0843,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08393
45896,"36.1 °C","E6",0.0842,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08386
46196,"36.2 °C","E6",0.0841,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08379
46496,"36.3 °C","E6",0.084,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08372
46796,"36.0 °C","E6",0.0839,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08366
47096,"36.2 °C","E6",0.0839,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08361
47396,"36.1 °C","E6",0.0838,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08356
47696,"36.2 °C","E6",0.0838,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08352
47996,"36.3 °C","E6",0.0837,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08348
48296,"36.3 °C","E6",0.0836,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08345
48596,"36.2 °C","E6",0.0836,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08343
48896,"36.3 °C","E6",0.0835,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0834
49196,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08337
49496,"36.4 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08335
49796,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08333
50096,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08331
50396,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08329
50696,"36.2 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08327
50996,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08324
51296,"36.1 °C","E6",0.0834,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08322
51596,"36.2 °C","E6",0.0833,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.0832
51896,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08319
52196,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08319
52496,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08318
52796,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08318
53096,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08317
53396,"36.2 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08316
53696,"36.1 °C","E6",0.0831,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08316
53996,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08316
54296,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08314
54596,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08315
54896,"36.1 °C","E6",0.0832,"PAO1_S11_180_0_0_C","PAO1","D","180","0","0","C",0.08314
0,"36.8 °C","E7",0.1026,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.09909
300,"37.0 °C","E7",0.1,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.09882
600,"37.1 °C","E7",0.0984,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.0989
900,"37.1 °C","E7",0.0982,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.09923
1200,"37.1 °C","E7",0.0981,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.09975
1500,"36.8 °C","E7",0.098,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.10052
1800,"36.6 °C","E7",0.0984,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.10167
2100,"36.6 °C","E7",0.0987,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.10333
2400,"36.6 °C","E7",0.0991,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.10577
2700,"36.6 °C","E7",0.0994,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.10961
3000,"36.5 °C","E7",0.0999,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.11423
3300,"36.4 °C","E7",0.1008,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.11939
3600,"36.5 °C","E7",0.1017,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.12487
3900,"36.5 °C","E7",0.1034,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.13083
4200,"36.3 °C","E7",0.1058,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.13724
4500,"36.4 °C","E7",0.1095,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.14403
4800,"36.3 °C","E7",0.115,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.1512
5100,"36.3 °C","E7",0.1231,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.15853
5400,"36.4 °C","E7",0.1375,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.16571
5700,"36.3 °C","E7",0.1456,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.17218
6000,"36.4 °C","E7",0.1515,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.17856
6300,"36.3 °C","E7",0.1556,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.18504
6600,"36.3 °C","E7",0.1613,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.19171
6900,"36.2 °C","E7",0.1675,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.19843
7200,"36.2 °C","E7",0.1737,"PAO1_S16_180_0_0_A","PAO1","E","180","0","0","A",0.20515
